"CUST_ID","LAST","FIRST","STATE","REGION","SEX","PROFESSION","BUY_INSURANCE","AGE","HAS_CHILDREN","SALARY","N_OF_DEPENDENTS","CAR_OWNERSHIP","HOUSE_OWNERSHIP","TIME_AS_CUSTOMER","MARITAL_STATUS","CREDIT_BALANCE","BANK_FUNDS","CHECKING_AMOUNT","MONEY_MONTLY_OVERDRAWN","T_AMOUNT_AUTOM_PAYMENTS","MONTHLY_CHECKS_WRITTEN","MORTGAGE_AMOUNT","N_TRANS_ATM","N_MORTGAGES","N_TRANS_TELLER","CREDIT_CARD_LIMITS","N_TRANS_KIOSK","N_TRANS_WEB_BANK","LTV","LTV_BIN"
"CU3085","JAMAR","VALENTINE","FL","South","M","Administrative Assistant","No",41,0,60623,0,1,1,2,"SINGLE",0,0,25,53.03,518,7,581,2,1,0,500,2,581,30255.75,"VERY HIGH"
"CU3087","LAWERENCE","POOL","CA","West","M","Technical Writer","Yes",51,0,62529,0,1,0,2,"SINGLE",0,2420,25,53.08,542,1,0,1,0,2,800,2,720,21732.25,"MEDIUM"
"CU3088","LUIGI","DIGGS","NY","NorthEast","M","Programmer/Developer","No",24,0,63181,3,1,0,3,"SINGLE",0,700,25,53.07,543,1,0,1,0,3,500,2,0,13695.25,"LOW"
"CU3089","INGEBORG","TABOR","IL","Midwest","F","PROF-13","No",38,1,72619,1,1,1,1,"MARRIED",0,0,272,53.1,784,9,1500,2,1,2,2500,9,1500,25454.75,"HIGH"
"CU3090","MASON","LILES","NY","NorthEast","M","IT Staff","No",0,0,66572,0,1,0,2,"SINGLE",459,1200,498,53.44,8226,1,0,4,0,2,1500,2,0,0,"LOW"
"CU3091","VAN","LAMB","NY","NorthEast","M","Publisher","No",25,1,65594,3,1,1,3,"DIVORCED",0,0,25,54.24,510,1,2700,5,1,1,900,2,2700,19398.5,"MEDIUM"
"CU3092","OREN","MCDONALD","NY","NorthEast","M","Mason","No",44,0,64549,1,1,0,1,"SINGLE",42054,5217,25,55.81,47283,13,0,6,0,2,1400,2,1367,19037.25,"MEDIUM"
"CU3093","DOUGLAS","PHIPPS","NV","Southwest","M","PROF-32","No",56,0,61661,0,1,0,2,"SINGLE",0,0,25,53.17,593,0,0,2,0,1,500,2,0,22015.25,"HIGH"
"CU3095","KITTY","CROW","NY","NorthEast","F","Administrator","No",49,1,59870,1,1,1,1,"WIDOWED",29714,17700,25,54.44,31444,3,8000,5,1,2,500,2,4500,23367.5,"HIGH"
"CU3096","VIKI","PUCKETT","TX","Southwest","F","PROF-24","Yes",44,0,61566,1,1,1,4,"MARRIED",0,16450,25,52.92,864,2,8000,2,1,5,900,4,5000,29791.5,"HIGH"
"CU10116","SELMA","FISHER","MN","West","F","Bank Teller","No",65,1,58665,6,1,1,4,"WIDOWED",0,0,25,53.07,0,1,7725,1,1,1,800,1,7725,16166.25,"MEDIUM"
"CU10117","CHADWICK","PAULSON","MI","Midwest","M","Programmer/Developer","No",25,0,60922,3,0,0,3,"SINGLE",0,0,25,53.15,0,10,0,2,0,1,1500,1,0,13230.5,"LOW"
"CU10118","DENAE","LAMBERT","CA","West","F","PROF-33","No",58,1,61226,5,1,1,5,"MARRIED",0,0,76,53.12,0,1,1500,2,1,0,800,1,1500,18606.5,"MEDIUM"
"CU10119","ALEC","GAGNE","NY","NorthEast","M","Programmer/Developer","Yes",26,1,66012,3,1,0,3,"SINGLE",0,600,89,53.23,173,4,0,3,0,2,1500,1,0,9603,"LOW"
"CU10120","KAYLEIGH","GONZALES","MN","West","F","Technical Writer","Yes",33,0,73333,1,1,1,4,"DIVORCED",0,2950,25,55.58,1714,4,3300,6,1,1,1500,1,950,31633.25,"VERY HIGH"
"CU10122","GARY","LAKE","NY","NorthEast","M","Clerical","No",32,0,67622,3,1,1,3,"DIVORCED",0,1900,106,52.96,2740,3,3300,2,1,1,1500,1,3300,25605.5,"HIGH"
"CU10123","MARY","MCCLURE","CA","West","M","Programmer/Developer","No",25,1,76583,3,1,1,3,"MARRIED",0,0,25,53.18,128,3,1100,3,1,1,1500,1,1100,22145.75,"HIGH"
"CU10124","BERNEICE","EPPERSON","MI","Midwest","F","PROF-8","No",65,1,58743,3,1,1,4,"WIDOWED",0,0,25,53.53,0,1,5000,4,1,1,800,1,5000,22185.75,"HIGH"
"CU10125","RONNIE","HOBSON","CA","West","M","PROF-41","No",27,0,57196,0,0,0,2,"SINGLE",0,0,25,53.06,0,0,0,0,0,0,1500,1,0,17999,"MEDIUM"
"CU10126","CRAIG","LAM","NY","NorthEast","M","IT Staff","No",35,1,56393,0,1,1,2,"DIVORCED",0,0,25,53.04,140,0,3000,2,1,1,1500,1,3000,23598.25,"HIGH"
"CU556","DEJA","PONDER","MI","Midwest","F","Author","No",67,1,65396,5,1,1,5,"WIDOWED",0,7000,600,53.84,1539,15,5000,4,1,4,800,3,5000,20549,"MEDIUM"
"CU397","SHIZUKO","RICKS","NY","NorthEast","F","Law Enforcement Officer","No",61,1,62010,5,1,1,5,"WIDOWED",0,17600,9634,54.17,14179,11,5000,5,1,5,500,3,5000,19102.5,"MEDIUM"
"CU398","LASANDRA","LINDSAY","WA","West","F","School Teacher","No",43,1,103234,1,1,1,1,"MARRIED",0,7410,412,53.29,6400,16,9600,3,1,4,5000,0,1760,33608.5,"VERY HIGH"
"CU399","JOSEPH","CORNETT","FL","South","M","Author","Yes",54,0,66895,1,1,1,1,"MARRIED",0,1700,25,54.16,1334,8,824,5,1,3,800,0,300,30623.75,"VERY HIGH"
"CU400","EZEKIEL","HARGROVE","CA","West","M","Nurse","No",52,1,60752,0,1,0,2,"SINGLE",0,3333,11301,54.83,14559,4,0,5,0,1,700,10,1333,16388,"MEDIUM"
"CU401","REED","SHERMAN","UT","Southwest","M","Veterinarian","No",21,1,59040,3,1,1,3,"SINGLE",0,750,386,53.28,907,7,558,3,1,3,1000,0,558,17360,"MEDIUM"
"CU402","GUY","FINLEY","MS","South","M","Not specified","No",53,1,64098,0,0,0,2,"SINGLE",0,0,25,53.06,0,0,0,0,0,0,900,0,0,17324.5,"MEDIUM"
"CU874","TYSON","SCHMIDT","WA","West","M","Fireman","No",45,0,65081,0,1,0,2,"SINGLE",0,2349,1223,53.78,1737,4,0,4,0,1,500,0,1,21770.25,"MEDIUM"
"CU875","ELENORA","ROWLEY","NY","NorthEast","F","PROF-20","No",36,1,57546,5,1,1,5,"DIVORCED",0,3001,2204,53.57,2724,4,2500,4,1,3,900,0,1,15486.5,"MEDIUM"
"CU645","ZACKARY","CONNOR","CA","West","M","Waiter/Waitress","No",28,0,58817,3,1,1,3,"MARRIED",0,900,25,53.69,522,7,1500,4,1,3,1000,0,1500,23004.25,"HIGH"
"CU647","CHET","EMERY","CA","West","M","PROF-4","No",20,0,65622,1,1,2,1,"DIVORCED",0,11230,24760,54.13,26258,13,2000,5,2,4,1000,0,2830,36905.5,"VERY HIGH"
"CU648","ELIAS","DORSEY","NY","NorthEast","M","PROF-9","Yes",38,1,63509,0,1,0,2,"SINGLE",0,1801,25,53.12,1179,1,0,2,0,3,500,0,1,15677.25,"MEDIUM"
"CU649","GARTH","SPANN","CA","West","M","Programmer/Developer","No",24,1,61003,3,1,1,3,"MARRIED",0,0,6953,53.34,7464,13,1539,3,1,1,900,5,1539,18150.75,"MEDIUM"
"CU650","ARDITH","STUART","CA","West","F","PROF-35","No",37,1,66302,1,1,1,1,"MARRIED",0,900,12747,53.66,13257,2,1500,4,1,3,500,0,300,23775.5,"HIGH"
"CU652","OSCAR","FELTON","CA","West","M","IT Staff","No",33,1,64369,2,1,2,2,"MARRIED",0,0,100,53.11,464,1,1500,2,2,1,1500,0,1500,31392.25,"VERY HIGH"
"CU653","SHERLY","ENGLAND","MI","Midwest","F","IT Staff","No",67,1,71537,1,1,1,1,"DIVORCED",0,5300,15687,54.67,20432,16,3000,5,1,4,1400,0,500,28084.25,"HIGH"
"CU654","SHEILAH","COMBS","NV","Southwest","F","Publisher","No",37,1,61816,1,1,1,1,"MARRIED",0,6200,136,54.04,655,1,8000,5,1,4,500,0,900,22654,"HIGH"
"CU655","BERTA","HALEY","NY","NorthEast","F","Law Enforcement Officer","No",40,1,60552,5,1,1,5,"OTHER",0,25000,16163,53.95,21714,3,20000,4,1,4,500,0,5000,16638,"MEDIUM"
"CU656","ANTONY","COLEY","DC","NorthEast","M","Author","No",0,1,67545,0,1,0,2,"SINGLE",0,5622,6307,53.62,7965,1,0,4,0,4,1300,0,1172,0,"LOW"
"CU658","LAVERNA","ADAMS","NY","NorthEast","F","Law Enforcement Officer","No",39,1,61027,4,1,1,4,"DIVORCED",0,8200,1858,53.21,2648,3,3500,3,1,4,900,0,1300,18156.75,"MEDIUM"
"CU659","PERRY","GLASS","NY","NorthEast","F","PROF-43","No",52,1,58345,1,1,1,1,"DIVORCED",0,1000,14947,54.19,15456,2,3000,5,1,4,1000,0,500,23286.25,"HIGH"
"CU660","JINNY","WALLER","NY","NorthEast","F","PROF-16","Yes",44,1,61370,5,1,1,5,"DIVORCED",0,2500,103,55.79,1832,4,2500,6,1,1,1000,9,500,17242.5,"MEDIUM"
"CU662","SHERYL","HOLLAND","MI","Midwest","F","Software Engineer","No",61,1,58294,1,1,1,4,"DIVORCED",0,9051,25,53.56,1187,6,3002,4,1,7,1000,0,1951,25673.5,"HIGH"
"CU663","SARAH","SMILEY","MI","Midwest","F","Author","No",61,1,62122,1,1,1,4,"DIVORCED",0,4700,491,54.26,2098,12,4213,5,1,1,3800,0,1500,26630.5,"HIGH"
"CU664","ZACKARY","BOLES","MI","Midwest","M","Author","No",74,0,66601,3,1,0,4,"SINGLE",0,0,25,53.06,713,3,0,0,0,4,600,0,0,20050.25,"MEDIUM"
"CU666","ROLANDO","MAYER","CA","West","M","Administrative Assistant","No",0,0,71349,0,1,0,2,"SINGLE",0,0,25,53.06,500,0,0,0,0,0,1000,0,0,0,"LOW"
"CU667","KARY","STEARNS","MI","Midwest","F","Author","No",56,1,71232,2,1,1,2,"MARRIED",0,1500,822,53.1,1336,2,1350,2,1,1,1500,0,1350,25408,"HIGH"
"CU668","HANK","BLANTON","MI","Midwest","M","Plumber","No",77,1,74276,0,1,0,2,"SINGLE",0,0,1921,53.32,2430,7,0,3,0,0,2500,0,0,22269,"HIGH"
"CU669","DARREN","SHAH","MI","Midwest","M","Nurse","No",63,1,68882,1,1,1,1,"DIVORCED",0,7390,25,53.42,777,10,2200,4,1,6,1500,10,1540,27020.5,"HIGH"
"CU670","RICH","BARTON","NY","NorthEast","M","Not specified","No",29,0,67451,1,1,1,1,"MARRIED",0,3200,25,53.52,772,1,6600,4,1,1,900,0,800,28262.75,"HIGH"
"CU671","SIERRA","TOTH","CA","West","F","Waiter/Waitress","No",62,0,59734,1,1,0,1,"WIDOWED",0,10100,20208,53.98,21067,2,0,5,0,4,500,0,3500,19633.5,"MEDIUM"
"CU672","MARCO","NORTON","NC","South","M","Waiter/Waitress","No",26,1,57724,3,1,2,3,"MARRIED",0,1600,207,53.24,246,9,980,3,2,1,1000,0,980,27531,"HIGH"
"CU675","ROSIE","HAMMOND","NY","NorthEast","F","Administrator","No",68,1,69949,1,1,2,1,"DIVORCED",0,9600,652,53.27,3723,14,4850,3,2,3,1300,0,3000,37787.25,"VERY HIGH"
"CU676","COLE","HARP","NY","NorthEast","M","Lab Technician","No",40,1,72500,4,1,1,4,"DIVORCED",0,4300,1065,56.07,1614,3,2000,6,1,1,1500,6,800,21125,"MEDIUM"
"CU677","ETTIE","SALAZAR","MI","Midwest","F","Administrator","No",74,1,69986,1,1,1,1,"MARRIED",0,5850,355,53.39,1080,17,1500,4,1,4,1200,0,1000,28396.5,"HIGH"
"CU678","SHARON","MCINTYRE","NY","NorthEast","F","Clerical","No",45,1,67938,1,1,1,1,"MARRIED",111642,23900,25,60.2,112182,15,7000,7,1,5,900,0,4900,24984.5,"HIGH"
"CU680","DELBERT","HECK","CA","West","M","PROF-13","No",29,0,59592,0,1,0,2,"SINGLE",0,300,138,53.12,648,7,0,2,0,2,900,0,0,18798,"MEDIUM"
"CU681","AUDRIA","BARGER","IL","Midwest","F","IT Staff","Yes",75,1,66995,1,1,1,1,"DIVORCED",0,6786,21181,56.18,23268,2,2500,6,1,2,800,0,1886,27748.75,"HIGH"
"CU683","LANCE","GALLEGOS","WA","West","M","Cashier","No",0,0,60534,0,1,0,2,"SINGLE",0,0,25,53.06,506,0,0,0,0,0,500,0,0,0,"LOW"
"CU684","JESUS","ROWE","CA","West","M","Fireman","No",26,1,62261,3,1,1,3,"DIVORCED",0,1701,3895,53.44,8591,4,1967,4,1,3,1500,0,1,18665.25,"MEDIUM"
"CU685","MARYLOUISE","MYERS","NY","NorthEast","F","Software Engineer","Yes",37,0,72236,5,1,1,5,"MARRIED",0,2401,25,56.61,3702,4,5000,6,1,1,3000,0,1,24259,"HIGH"
"CU686","HUGO","WILLIAMS","UT","Southwest","M","Nurse","No",0,0,65701,0,1,0,2,"SINGLE",0,0,25,53.06,502,0,0,0,0,0,1000,0,0,0,"LOW"
"CU687","LARRY","KAUFMAN","CA","West","M","Administrative Assistant","No",28,0,63998,0,1,0,2,"SINGLE",0,0,25,53.34,504,1,0,3,0,0,900,0,0,19799.5,"MEDIUM"
"CU688","DEON","FRIEND","CA","West","M","PROF-13","No",28,0,60709,0,1,0,2,"SINGLE",0,401,25,53.06,507,0,0,0,0,2,500,0,0,18977.25,"MEDIUM"
"CU689","SHELBY","DUBOIS","CA","West","M","Waiter/Waitress","No",28,0,60716,0,1,0,2,"SINGLE",0,450,25,53.56,559,10,0,4,0,2,500,0,0,18979,"MEDIUM"
"CU692","DANNIE","KEATING","NY","NorthEast","M","Clerical","No",59,1,61270,2,1,1,2,"WIDOWED",11645,14800,1436,53.94,24484,3,5000,4,1,2,1400,0,5000,23217.5,"HIGH"
"CU693","CLINT","ALTMAN","NY","NorthEast","M","IT Staff","No",66,1,69642,0,1,0,2,"SINGLE",0,11402,25,55.98,14709,8,0,6,0,4,1000,0,2902,20010.5,"MEDIUM"
"CU694","CHARISSA","MARCUM","CA","West","F","Accountant","No",70,1,65104,5,1,1,5,"WIDOWED",0,0,4282,53.27,4789,1,10000,3,1,1,900,0,10000,20776,"MEDIUM"
"CU695","TIFFINY","ROMERO","CA","West","F","PROF-38","No",70,1,99404,3,1,1,4,"WIDOWED",0,7200,21819,54.02,28288,8,8000,5,1,4,5000,3,1100,32851,"VERY HIGH"
"CU696","CECIL","SAMS","CA","West","M","Waiter/Waitress","Yes",27,0,64892,3,1,2,3,"MARRIED",0,870,357,53.02,755,4,1060,2,2,3,900,0,1060,34423,"VERY HIGH"
"CU697","MARGE","DILLARD","CA","West","F","Clerical","No",84,1,65709,3,1,1,4,"DIVORCED",0,0,262,53.07,782,1,2800,1,1,1,500,0,2800,25827.25,"HIGH"
"CU699","HERMAN","MELENDEZ","CA","West","M","Veterinarian","No",27,1,67121,1,1,1,1,"MARRIED",0,301,25,53.33,604,7,1000,3,1,2,1000,0,1000,22980.25,"HIGH"
"CU700","JEANNE","HARP","NY","NorthEast","F","PROF-63","No",68,1,54662,1,1,1,1,"WIDOWED",0,20950,9830,54.09,17646,3,5500,5,1,6,1600,8,4400,23965.5,"HIGH"
"CU701","JULIO","GANN","NY","NorthEast","M","PROF-23","Yes",37,1,61950,1,1,1,1,"DIVORCED",0,4350,34,54.39,2897,4,2691,5,1,3,500,0,1800,22687.5,"HIGH"
"CU702","CARROL","LUTZ","CA","West","M","First-line Manager","No",23,0,69279,5,1,2,5,"MARRIED",0,0,25,53.17,0,0,7500,2,2,1,900,0,7500,32119.75,"VERY HIGH"
"CU703","JARROD","FAULKNER","CA","West","M","Bank Teller","Yes",38,1,59735,0,1,1,2,"MARRIED",0,1250,301,53.31,983,3,1398,3,1,3,900,7,1398,24733.75,"HIGH"
"CU704","FREDERIC","PEASE","MI","Midwest","M","Plumber","Yes",58,1,70336,0,1,0,2,"SINGLE",0,7295,53,54.74,1445,4,0,5,0,3,900,5,1445,19384,"MEDIUM"
"CU705","RICO","MONTGOMERY","CA","West","M","PROF-9","No",39,1,78096,4,1,2,4,"DIVORCED",121195,14404,25,54.87,123470,7,3500,5,2,3,2000,0,4202,32424,"VERY HIGH"
"CU706","ISAAC","VALLE","FL","South","M","Waiter/Waitress","No",54,1,66560,4,1,1,4,"DIVORCED",0,1900,20861,52.13,26424,3,2800,2,1,1,900,0,200,21040,"MEDIUM"
"CU708","ANTONIO","LUCERO","CA","West","M","PROF-15","No",0,1,59542,0,1,0,2,"SINGLE",1851,8154,17512,55.58,30560,3,0,6,0,4,1000,0,3704,0,"LOW"
"CU5380","PARKER","JACQUES","NC","South","M","Nurse","No",24,0,71274,0,1,0,2,"SINGLE",0,0,25,53.06,503,0,0,0,0,1,1000,0,0,21218.5,"MEDIUM"
"CU5382","LASHANDRA","PORTER","CA","West","F","DBA","No",33,0,60360,5,1,1,5,"DIVORCED",0,0,25,53.06,502,0,4000,0,1,1,500,0,4000,20890,"MEDIUM"
"CU5383","ZENIA","COFFEY","NY","NorthEast","F","Clerical","No",48,1,71152,1,1,1,1,"MARRIED",2783,33650,1372,53.68,14868,4,10000,4,1,6,1000,7,10000,26088,"HIGH"
"CU6898","SHILOH","DARLING","MI","Midwest","F","Publisher","No",53,1,54915,1,1,1,1,"DIVORCED",0,4000,4026,53.67,5567,16,3500,4,1,2,1500,1,1400,22528.75,"HIGH"
"CU6899","ADAN","LEAVITT","NY","NorthEast","M","PROF-14","No",51,0,73136,3,1,1,4,"DIVORCED",0,8200,66,53.68,5394,7,4000,4,1,4,2000,2,1300,29384,"HIGH"
"CU6900","ERNIE","DYSON","NY","NorthEast","M","Administrative Assistant","No",27,0,69157,3,1,2,3,"MARRIED",4140,700,25,53.24,5129,3,1000,3,2,3,900,1,1000,35489.25,"VERY HIGH"
"CU6901","CARL","WILLIS","CA","West","M","Clerical","No",47,1,66156,3,1,1,4,"DIVORCED",44715,10100,3513,54.67,57967,15,3729,5,1,5,1700,1,1500,22239,"HIGH"
"CU6902","LIVIA","BURGER","CA","West","F","DBA","No",39,1,56236,3,1,1,4,"MARRIED",0,7700,5241,54.39,6711,4,6500,5,1,4,1500,1,1300,18959,"MEDIUM"
"CU6903","DARELL","WILEY","CA","West","M","Nurse","No",28,0,65769,0,1,0,2,"SINGLE",0,0,25,53.06,505,0,0,0,0,0,900,1,0,20242.25,"MEDIUM"
"CU6904","LARRY","DUTTON","CA","West","M","DBA","Yes",34,1,62727,1,1,1,1,"DIVORCED",0,5120,25,53.94,1766,2,2451,4,1,5,500,1,1000,22581.75,"HIGH"
"CU9541","HELENA","JEFFRIES","FL","South","F","Not specified","No",25,0,57675,5,1,1,5,"DIVORCED",0,1001,2196,53.88,2713,3,3000,4,1,3,1500,1,3000,19418.75,"MEDIUM"
"CU9542","ORVAL","RANKIN","MI","Midwest","M","PROF-59","No",37,1,66035,1,1,1,1,"MARRIED",0,0,25,53.06,507,0,5200,0,1,1,1500,1,5200,23708.75,"HIGH"
"CU9543","MALCOM","LIM","MI","Midwest","M","PROF-67","No",31,0,65918,3,1,1,3,"MARRIED",0,1350,2209,53.14,2747,1,1200,2,1,1,900,1,1200,25079.5,"HIGH"
"CU9544","KERRIE","RIDER","MO","Midwest","F","Programmer/Developer","No",29,0,74398,5,1,0,5,"SINGLE",0,700,25,53.24,3819,11,0,3,0,3,1500,1,0,13999.5,"LOW"
"CU9545","ARMANDO","GRIMM","CA","West","M","Nurse","No",28,1,62809,0,1,1,2,"SINGLE",0,0,25,53.12,510,1,520,2,1,0,900,1,520,24502.25,"HIGH"
"CU9546","DIRK","STALEY","CA","West","M","Programmer/Developer","No",31,0,59254,3,1,0,3,"SINGLE",0,550,25,52.99,850,16,0,2,0,2,900,1,0,13413.5,"LOW"
"CU9547","HERSCHEL","BONNER","NY","NorthEast","M","Nurse","No",39,0,76781,0,1,0,2,"SINGLE",0,0,25,53.08,507,1,0,1,0,0,1500,1,0,24095.25,"HIGH"
"CU9549","NELSON","TRAYLOR","OR","West","M","Lab Technician","No",31,0,68410,1,1,1,1,"MARRIED",0,501,25,53.06,510,0,1237,0,1,2,1500,1,1237,28702.5,"HIGH"
"CU9550","DANTE","ERNST","MI","Midwest","M","Bank Teller","No",24,1,64377,1,1,2,1,"MARRIED",0,500,25,53.16,220,7,1200,2,2,2,1500,1,1200,31994.25,"VERY HIGH"
"CU9552","JEAN","SHIRLEY","MI","Midwest","M","Sales Representative","No",25,1,63913,3,1,1,3,"MARRIED",0,300,37,53.18,566,10,1200,3,1,2,1500,1,1200,18978.25,"MEDIUM"
"CU9553","CARTER","WEBER","NY","NorthEast","M","IT Staff","No",39,1,65218,1,1,1,1,"MARRIED",0,13000,2103,53.38,3434,3,7000,3,1,5,1500,1,1000,23704.5,"HIGH"
"CU9554","HUBERT","COOK","DC","NorthEast","M","Medical Doctor","No",31,1,58249,1,1,1,1,"DIVORCED",0,0,25,53.04,506,0,2000,2,1,1,1500,1,2000,21162.25,"MEDIUM"
"CU9555","ZACK","DANIEL","TX","Southwest","M","Not specified","No",33,0,69052,1,1,1,1,"DIVORCED",0,0,25,53.06,506,0,2000,0,1,1,1500,1,2000,29063,"HIGH"
"CU9557","LEROY","MCDONALD","CA","West","M","Not specified","No",60,1,59316,1,1,1,4,"DIVORCED",93454,7970,25,57.43,94117,2,3500,6,1,1,800,9,1820,25829,"HIGH"
"CU9558","ROCCO","LARSON","NY","NorthEast","M","Nurse","No",38,0,60055,0,1,1,2,"MARRIED",0,600,1594,53.13,2100,0,1270,2,1,2,900,1,1270,29813.75,"HIGH"
"CU9559","ARACELY","CREECH","NY","NorthEast","F","Truck Driver","No",38,1,78679,1,1,2,4,"DIVORCED",0,6300,912,53.42,3582,4,3117,4,2,4,1900,1,1200,38469.75,"VERY HIGH"
"CU9560","JAME","GILBERT","NY","NorthEast","M","Nurse","Yes",35,1,65753,0,1,0,2,"SINGLE",0,5321,87,55.43,987,4,0,5,0,4,1500,1,1221,15938.25,"MEDIUM"
"CU9561","JAMISON","STAMPER","NY","NorthEast","M","Nurse","No",34,0,57627,0,1,0,2,"SINGLE",0,0,25,53.06,504,0,0,0,0,1,1500,1,0,18806.75,"MEDIUM"
"CU9562","AMAL","HAGAN","NY","NorthEast","F","Homemaker","No",60,1,58853,1,1,1,1,"DIVORCED",0,0,25,53.16,557,1,4000,2,1,1,800,1,4000,24213.25,"HIGH"
"CU9563","RICO","SHAFER","NV","Southwest","M","Programmer/Developer","No",27,0,67693,3,1,1,3,"SINGLE",0,1450,35,53.82,1159,4,250,4,1,3,1200,1,500,25123.25,"HIGH"
"CU9565","HERMINE","BUTTS","NY","NorthEast","F","IT Staff","No",47,1,65221,1,1,1,1,"MARRIED",0,0,50,53.38,1610,1,8000,3,1,0,800,1,8000,24505.25,"HIGH"
"CU9566","RICKIE","RUSSELL","NY","NorthEast","M","Veterinarian","Yes",26,1,70954,1,1,1,1,"SINGLE",0,650,25,53.67,203,17,450,4,1,2,1500,3,450,23838.5,"HIGH"
"CU5553","ELDRIDGE","MCLAIN","NY","NorthEast","M","Law Enforcement Officer","No",57,0,58190,1,1,1,1,"OTHER",4493,25000,3747,53.42,18391,2,15000,4,1,4,1100,0,5000,28747.5,"HIGH"
"CU5554","KENYETTA","BAGGETT","MI","Midwest","F","Author","No",68,1,71531,1,1,1,1,"WIDOWED",60477,22000,25,56.07,62353,13,8000,6,1,7,1600,0,5000,28182.75,"HIGH"
"CU5794","WERNER","HUTCHINSON","MI","Midwest","M","PROF-31","No",43,1,65691,0,1,1,2,"MARRIED",0,4882,306,53.17,815,13,1200,2,1,1,900,0,1032,26722.75,"HIGH"
"CU5795","BILLY","BROWNE","MI","Midwest","M","PROF-48","No",79,1,69639,0,1,0,2,"SINGLE",0,0,25,53.06,506,0,0,0,0,0,900,0,0,21309.75,"MEDIUM"
"CU5796","BEE","HAYNES","CA","West","F","PROF-60","No",34,0,66034,3,1,1,4,"DIVORCED",8956,7600,2435,53.25,12078,9,4500,3,1,9,500,3,1300,25908.5,"HIGH"
"CU5797","LINDSEY","DOMINGUEZ","MI","Midwest","M","Programmer/Developer","Yes",32,1,63392,3,1,1,3,"DIVORCED",0,1250,1274,53.57,2360,4,2000,4,1,1,500,8,2000,19548,"MEDIUM"
"CU5799","DONN","WITHERSPOON","CA","West","M","Waiter/Waitress","No",31,1,72623,1,1,1,1,"MARRIED",0,1000,1227,53.23,2314,3,1708,3,1,1,1500,0,1708,24755.75,"HIGH"
"CU5800","CHRISTOPHER","SEARS","CA","West","M","DBA","Yes",29,1,64340,2,1,2,2,"DIVORCED",0,1500,25,53.46,1273,9,2600,4,2,3,500,0,2600,30985,"VERY HIGH"
"CU5801","MARCO","BROWNING","CA","West","M","Waiter/Waitress","Yes",29,1,60724,1,1,2,1,"DIVORCED",0,3600,25,54.35,901,2,2175,5,2,3,1500,0,2175,31581,"VERY HIGH"
"CU5802","NELSON","OWENS","CA","West","M","PROF-37","No",49,1,67624,4,1,1,4,"SINGLE",0,0,25,53.07,874,5,500,1,1,1,900,0,500,20806,"MEDIUM"
"CU5803","BRADY","HOLDER","MN","West","M","Waiter/Waitress","No",23,0,67265,3,1,0,3,"SINGLE",0,0,25,53.07,709,0,0,1,0,0,900,0,0,14616.25,"MEDIUM"
"CU5804","JOYA","LOZANO","CA","West","F","IT Staff","Yes",31,1,63260,1,1,1,1,"MARRIED",0,5640,25,56.16,2868,15,6000,6,1,4,900,0,1800,22415,"HIGH"
"CU5805","FRIDA","AGUILERA","CA","West","F","Publisher","No",63,1,59677,1,1,2,1,"DIVORCED",3309,9000,25,54.41,12042,8,3000,5,2,4,900,0,1500,34719.25,"VERY HIGH"
"CU5807","MICAH","GARZA","NY","NorthEast","M","PROF-9","Yes",42,1,58210,1,1,1,1,"MARRIED",83282,10049,2129,53.6,87304,2,8000,4,1,4,900,0,8000,22252.5,"HIGH"
"CU5808","CECILLE","SPENCE","CA","West","F","PROF-42","Yes",30,0,57713,1,1,1,1,"DIVORCED",0,2650,80,54.23,1891,2,2600,5,1,2,1500,0,1200,25928.25,"HIGH"
"CU5360","LAVETA","HARRINGTON","FL","South","F","Not specified","No",46,0,63524,3,1,1,4,"DIVORCED",0,3200,85,53.08,610,8,4000,1,1,2,500,0,4000,26481,"HIGH"
"CU5361","ROSENDO","DOBBINS","MI","Midwest","M","Mason","No",29,1,62485,0,1,0,2,"SINGLE",0,0,140,53.04,648,15,0,2,0,0,500,0,0,14521.25,"MEDIUM"
"CU5362","ALTON","MYLES","MI","Midwest","M","PROF-12","No",41,1,64043,0,1,0,2,"SINGLE",0,0,25,53.06,517,1,0,0,0,0,500,0,0,16110.75,"MEDIUM"
"CU5363","ELLIOTT","BURGOS","CA","West","M","PROF-16","No",54,1,61770,1,1,1,1,"SINGLE",0,0,312,53.14,825,7,600,2,1,1,1300,0,600,24342.5,"HIGH"
"CU5364","MIKE","RODGERS","CA","West","M","First-line Manager","No",35,0,60803,6,1,1,4,"MARRIED",0,0,178,53.09,692,7,900,1,1,0,1000,0,900,18700.75,"MEDIUM"
"CU5365","ELTON","HUGHES","CA","West","M","Construction Laborer","No",0,0,62318,0,0,0,2,"SINGLE",0,0,25,53.06,0,0,0,0,0,0,900,0,0,0,"LOW"
"CU6547","FELICA","HURST","NC","South","F","Truck Driver","No",37,1,92219,5,1,1,5,"MARRIED",6634,17750,8476,53.46,15622,0,5500,4,1,5,3500,1,3900,24254.75,"HIGH"
"CU6548","BEATA","ZIMMERMAN","NV","Southwest","F","Clerical","Yes",44,1,71584,1,1,1,1,"MARRIED",0,24200,25,55.18,4157,4,8800,5,1,5,5000,1,5000,25796,"HIGH"
