"CUSTOMER_ID","LAST","FIRST","STATE","REGION","SEX","PROFESSION","BUY_INSURANCE","AGE","HAS_CHILDREN","SALARY","N_OF_DEPENDENTS","CAR_OWNERSHIP","HOUSE_OWNERSHIP","TIME_AS_CUSTOMER","MARITAL_STATUS","CREDIT_BALANCE","BANK_FUNDS","CHECKING_AMOUNT","MONEY_MONTLY_OVERDRAWN","T_AMOUNT_AUTOM_PAYMENTS","MONTHLY_CHECKS_WRITTEN","MORTGAGE_AMOUNT","N_TRANS_ATM","N_MORTGAGES","N_TRANS_TELLER","CREDIT_CARD_LIMITS","N_TRANS_KIOSK","N_TRANS_WEB_BANK","LTV","LTV_BIN"
"CU15671","MIQUEL","FUGATE","NY","NorthEast","M","Clerical","No",42,1,62530,4,1,1,4,"MARRIED",0,3000,4080,53.83,4095,2,1000,4,1,1,1000,4,1000,18832.5,"MEDIUM"
"CU3918","MATHEW","DENT","CA","West","M","Waiter/Waitress","No",34,0,63281,1,1,0,1,"SINGLE",0,0,25,53.06,506,0,0,0,0,0,500,3,0,17720.25,"MEDIUM"
"CU4215","BRADY","WASHINGTON","NY","NorthEast","M","Administrative Assistant","No",50,0,67356,0,1,0,2,"SINGLE",0,0,25,53.07,508,1,0,1,0,0,700,3,0,22839,"HIGH"
"CU2108","LISBETH","HOLT","NY","NorthEast","F","PROF-35","No",30,1,64766,1,1,1,1,"DIVORCED",0,2400,188,53.83,878,6,3000,4,1,1,500,4,500,22691.5,"HIGH"
"CU15800","GRANT","SWAIN","UT","Southwest","M","Programmer/Developer","No",26,0,54879,1,1,1,1,"MARRIED",0,500,25,52.97,184,4,1406,2,1,2,2500,5,1406,24819.75,"HIGH"
"CU5662","VIRGINIA","ODOM","MI","Midwest","F","Clerical","No",56,1,65305,1,1,2,1,"DIVORCED",0,4726,1097,54.07,2293,17,4500,5,2,3,900,3,501,35426.25,"VERY HIGH"
"CU4884","JARRED","DOWLING","NY","NorthEast","M","Truck Driver","No",47,0,58991,0,1,0,2,"SINGLE",0,0,25,53.06,502,0,0,0,0,1,700,3,0,20447.75,"MEDIUM"
"CU3526","BENNIE","NIELSON","NY","NorthEast","F","Homemaker","No",51,0,65364,1,1,1,1,"DIVORCED",14392,4200,25,53.38,15773,16,4000,3,1,6,900,1,1600,29941,"HIGH"
"CU391","AMAL","MINOR","NY","NorthEast","F","Truck Driver","No",38,0,61774,1,1,1,1,"MARRIED",0,9800,287,55.99,2019,8,6000,6,1,4,900,0,2000,27743.5,"HIGH"
"CU15853","ELIJAH","OUELLETTE","CA","West","M","Programmer/Developer","No",19,0,56552,3,1,0,3,"SINGLE",0,500,723,53.03,1114,6,0,2,0,2,1500,4,0,11538,"LOW"
"CU497","DALE","FARR","CA","West","F","PROF-46","No",70,0,63021,1,1,1,1,"MARRIED",0,1600,230,53.96,793,5,1000,5,1,3,800,0,300,31255.25,"VERY HIGH"
"CU1815","NEIL","LOGAN","UT","Southwest","M","Nurse","No",0,0,68755,0,1,0,2,"SINGLE",0,0,25,53.06,510,0,0,0,0,0,1500,2,0,0,"LOW"
"CU13980","ETHELYN","WHITMAN","MI","Midwest","F","IT Staff","No",31,1,83263,1,1,1,1,"MARRIED",0,3650,25,53.23,809,9,8000,3,1,1,5000,1,1000,27415.75,"HIGH"
"CU3969","TRINIDAD","GAGE","IL","Midwest","M","Veterinarian","No",40,1,68668,0,1,1,2,"DIVORCED",0,0,25,49.86,521,1,2900,2,1,1,1700,3,2900,27167,"HIGH"
"CU15927","ARLA","COREY","UT","Southwest","F","Construction Laborer","No",33,0,80551,4,1,1,4,"DIVORCED",0,0,25,53.2,0,9,2350,3,1,0,2500,5,2350,27437.75,"HIGH"
"CU3167","KELI","PETERS","NY","NorthEast","F","Cashier","No",54,1,57501,1,1,1,4,"DIVORCED",76470,10525,21069,56.85,98684,1,3500,6,1,4,1300,3,2275,24775.25,"HIGH"
"CU9766","WES","MEJIA","MI","Midwest","M","Not specified","No",44,0,69518,1,1,1,1,"DIVORCED",0,0,25,53.06,0,0,4850,0,1,1,800,1,4850,30279.5,"VERY HIGH"
"CU7040","ISAIAS","GILMORE","FL","South","M","Nurse","No",42,0,62088,0,1,1,2,"MARRIED",0,0,25,53.06,504,0,781,0,1,0,900,1,781,30722,"VERY HIGH"
"CU14975","CHRISTOPER","BAEZ","WI","Midwest","M","PROF-11","No",35,0,62427,3,1,1,3,"SINGLE",0,0,25,53.06,0,0,300,0,1,0,600,1,300,24606.75,"HIGH"
"CU14235","MERRILL","MALONEY","CA","West","M","Fireman","No",31,1,59296,3,1,0,3,"SINGLE",0,0,4672,53.48,4682,13,0,4,0,0,600,1,0,8424,"LOW"
"CU9217","MARIANELA","EWING","IL","Midwest","F","IT Staff","No",54,1,71191,1,1,1,1,"DIVORCED",0,0,25,53.06,0,0,4200,0,1,1,3500,1,4200,26697.75,"HIGH"
"CU12528","AKILAH","KOENIG","NY","NorthEast","F","Construction Laborer","No",38,0,62763,1,1,1,1,"MARRIED",0,1200,294,53.21,301,4,1750,3,1,3,1000,2,350,27990.75,"HIGH"
"CU14308","ALVA","NORMAN","NC","South","M","PROF-23","No",26,0,62349,1,1,1,1,"MARRIED",0,0,1364,53.05,1423,3,810,2,1,1,1500,1,810,26687.25,"HIGH"
"CU2533","AUGUSTUS","MOSELEY","NY","NorthEast","M","Sales Representative","No",0,0,60037,0,1,0,2,"SINGLE",0,0,25,53.06,504,0,0,0,0,0,1000,2,0,0,"LOW"
"CU2798","PING","HARRIS","MI","Midwest","F","Fireman","No",41,0,75513,2,1,1,2,"DIVORCED",0,4525,5306,53.15,5815,15,2500,2,1,4,1500,2,975,29978.25,"HIGH"
"CU14941","SALLEY","STAMPER","MS","South","F","IT Staff","No",29,0,66175,1,1,1,1,"DIVORCED",0,0,25,53.06,0,0,2500,0,1,1,1000,1,2500,27943.75,"HIGH"
"CU5704","LEONARDO","CALVERT","MI","Midwest","M","Publisher","No",26,1,69340,3,1,2,3,"DIVORCED",1241,3250,959,53.13,2293,4,3367,2,2,1,900,0,450,30435,"VERY HIGH"
"CU6691","MAIA","SOSA","MI","Midwest","F","Publisher","No",49,0,63103,1,1,1,1,"DIVORCED",0,4500,25,53.44,4619,2,3000,4,1,2,1200,10,900,29175.75,"HIGH"
"CU11574","JERALD","MELVIN","NY","NorthEast","M","Fireman","No",42,0,61491,1,1,1,1,"MARRIED",0,450,131,53.25,141,2,885,3,1,2,700,1,885,28072.75,"HIGH"
"CU2129","HENRY","MCGHEE","NY","NorthEast","M","Author","No",61,0,63785,0,1,0,2,"SINGLE",0,6680,786,53.08,1293,1,0,1,0,4,900,2,1430,23046.25,"HIGH"
"CU7846","MARYLOU","WEIR","NY","NorthEast","F","IT Staff","No",24,1,64353,1,1,1,1,"MARRIED",0,0,25,53.06,0,0,1000,0,1,1,1500,1,1000,21988.25,"MEDIUM"
"CU1840","MORGAN","BRASWELL","NY","NorthEast","M","Author","No",66,1,68128,0,1,0,2,"SINGLE",49216,0,25,55.45,49721,12,0,5,0,1,1500,2,0,19632,"MEDIUM"
"CU15559","CLAUDIO","VARGAS","IL","Midwest","M","PROF-41","No",28,0,64053,3,1,1,3,"SINGLE",0,0,25,53.06,0,0,437,0,1,0,1000,4,437,24313.25,"HIGH"
"CU14733","LAWRENCE","CAMERON","NV","Southwest","M","Not specified","No",27,0,57045,3,1,1,3,"MARRIED",0,2500,3811,53.94,6840,14,1500,4,1,1,1500,1,1500,22461.25,"HIGH"
"CU4598","BENNETT","MYERS","CA","West","M","PROF-47","No",43,0,60388,1,1,1,1,"MARRIED",0,0,25,54,506,0,800,5,1,1,1200,3,800,27897,"HIGH"
"CU11006","MAYRA","PLUMMER","MI","Midwest","F","Construction Laborer","No",33,0,62334,5,1,1,5,"DIVORCED",0,2000,1774,53.38,1791,16,2500,3,1,1,1500,1,2500,21383.5,"MEDIUM"
"CU845","GIGI","BEAULIEU","NY","NorthEast","F","Waiter/Waitress","No",37,1,66764,1,1,1,1,"MARRIED",0,1500,13545,53.57,14141,3,1500,4,1,3,500,0,1500,23891,"HIGH"
"CU7296","MECHELLE","WHITLEY","MI","Midwest","F","PROF-25","No",63,1,83961,1,1,1,1,"DIVORCED",0,1700,25,53.4,1068,4,2000,4,1,3,2300,1,500,30790.25,"VERY HIGH"
"CU6476","LANELLE","HENRY","NY","NorthEast","F","PROF-44","No",21,1,67710,5,1,1,5,"MARRIED",0,0,25,54.19,0,0,700,5,1,1,1000,1,700,16527.5,"MEDIUM"
"CU11917","QUINTIN","MCMAHAN","NM","Southwest","M","Programmer/Developer","No",32,1,59013,1,0,0,1,"SINGLE",0,0,25,53.13,0,0,0,2,0,1,700,4,0,11453.25,"LOW"
"CU14334","RONALD","BLACKWELL","CA","West","M","Programmer/Developer","No",24,0,70489,3,0,0,3,"SINGLE",0,0,25,53.06,0,0,0,0,0,0,1500,1,0,15522.25,"MEDIUM"
"CU7472","CRYSTAL","RANDLE","NY","NorthEast","F","IT Staff","No",40,0,46360,1,1,1,5,"MARRIED",0,0,25,53.06,0,0,7000,0,1,1,3500,1,7000,26090,"HIGH"
"CU13028","BENEDICT","OCONNOR","DC","NorthEast","M","PROF-40","No",26,0,68753,3,1,1,3,"MARRIED",0,450,3181,53.41,3648,13,700,4,1,2,1000,3,700,25288.25,"HIGH"
"CU1547","FAYE","KRUSE","UT","Southwest","F","Childcare Worker","No",30,1,70853,5,1,1,5,"DIVORCED",0,1445,25,53.26,1328,2,2200,3,1,2,900,0,700,18213.25,"MEDIUM"
"CU1722","SABINE","PENA","CA","West","F","Waiter/Waitress","No",63,0,62155,1,1,1,1,"MARRIED",0,750,25,53.07,502,1,1200,1,1,3,500,2,1200,30338.75,"VERY HIGH"
"CU129","GREG","LEMON","MS","South","M","PROF-8","No",30,0,63107,1,1,2,1,"MARRIED",0,0,25,53.08,713,1,1500,1,2,1,900,0,1500,37276.75,"VERY HIGH"
"CU15240","CHANCE","DUNCAN","UT","Southwest","M","Software Engineer","No",41,0,73116,1,1,1,1,"DIVORCED",0,0,25,53.06,0,0,2500,0,1,0,2500,5,2500,30879,"VERY HIGH"
"CU13184","ELDRIDGE","BOLTON","IL","Midwest","M","Cashier","No",42,1,66473,1,1,1,1,"DIVORCED",0,2950,25,53.45,1364,4,3737,4,1,1,2000,1,550,24318.25,"HIGH"
"CU3113","HUMBERTO","CORBIN","MS","South","M","IT Staff","No",38,1,64138,0,1,0,2,"SINGLE",0,0,25,53.08,602,1,0,1,0,1,500,2,0,15834.5,"MEDIUM"
"CU11108","FRANCIS","ROSEN","NY","NorthEast","M","Technical Writer","No",26,1,58981,1,1,1,1,"MARRIED",0,500,302,53.57,329,3,1800,4,1,2,1000,1,1800,20845.25,"MEDIUM"
"CU5201","MARCO","BLANCO","NY","NorthEast","M","PROF-23","No",44,0,61980,0,1,0,2,"SINGLE",0,0,25,53.08,503,1,0,1,0,0,600,3,0,20895,"MEDIUM"
"CU14670","BOYD","HARTMAN","NY","NorthEast","M","Sales Representative","No",21,0,69983,3,1,1,3,"SINGLE",0,0,25,53.07,0,2,350,1,1,0,1500,1,350,25095.75,"HIGH"
"CU10375","LYLE","METZGER","NY","NorthEast","M","Nurse","No",77,1,62791,1,1,1,1,"SINGLE",0,0,25,55.81,55548,5,485,6,1,0,800,1,485,26897.75,"HIGH"
"CU13664","ASHLEY","LOZANO","NY","NorthEast","F","PROF-65","No",46,0,37572,3,1,1,4,"MARRIED",0,301,25,68.2,0,0,10000,7,1,2,5000,1,300,19993,"MEDIUM"
"CU7426","LESLEY","BRANCH","NY","NorthEast","M","PROF-13","No",39,0,71821,3,1,1,3,"MARRIED",0,0,25,53.06,0,0,1500,0,1,0,1000,1,1500,27355.25,"HIGH"
"CU8916","FRANCIS","GAGNE","DC","NorthEast","M","Nurse","No",42,1,64367,2,1,1,2,"DIVORCED",0,0,25,53.07,0,1,4000,1,1,0,1000,1,4000,22291.75,"HIGH"
"CU14750","ANTONIO","AUSTIN","MI","Midwest","M","Author","No",48,1,67163,6,1,1,4,"DIVORCED",0,1700,25,54.17,829,15,2184,5,1,3,1500,1,2184,16590.75,"MEDIUM"
"CU7922","DONNELL","HANCOCK","IL","Midwest","M","Programmer/Developer","No",29,0,60550,3,1,0,3,"SINGLE",0,550,99,53.01,109,16,0,2,0,2,1000,2,0,13537.5,"LOW"
"CU11324","GILBERT","LIU","NY","NorthEast","M","PROF-43","No",42,0,81832,3,1,1,3,"MARRIED",0,500,253,53.39,262,2,731,4,1,2,2500,1,731,30158,"VERY HIGH"
"CU7481","ERIN","BLACKMAN","NY","NorthEast","M","Programmer/Developer","No",23,0,58079,3,1,0,3,"SINGLE",0,250,7544,53.4,8082,14,0,4,0,2,1000,1,0,12319.75,"LOW"
"CU14507","STEVEN","CRAVEN","NY","NorthEast","M","Programmer/Developer","No",24,1,71886,3,1,0,3,"SINGLE",0,0,362,53.09,370,6,0,1,0,1,1000,1,0,10871.5,"LOW"
"CU1704","ILLA","MCCORD","MI","Midwest","F","IT Staff","No",57,1,70982,1,1,1,1,"DIVORCED",0,4000,276,53.55,917,4,2500,4,1,1,1500,3,600,26945.5,"HIGH"
"CU8915","JEROMY","HINDS","NY","NorthEast","M","PROF-5","No",22,0,70401,0,0,0,2,"SINGLE",0,0,25,53.06,0,0,0,0,0,0,1000,1,0,20800.25,"MEDIUM"
"CU15828","ALBERTO","MATLOCK","MI","Midwest","M","Medical Doctor","No",0,0,66119,0,1,0,2,"SINGLE",0,0,25,53.06,505,0,0,0,0,0,1500,4,0,0,"LOW"
"CU135","ROSAMOND","HOGUE","NY","NorthEast","F","IT Staff","No",38,1,60195,1,1,1,1,"DIVORCED",0,0,236,53.22,748,4,3000,3,1,1,1300,0,3000,22348.75,"HIGH"
"CU876","BERNEICE","CURRY","CA","West","F","Author","No",55,1,55726,5,1,2,5,"DIVORCED",0,2550,9195,53.52,10426,2,2500,4,2,1,1300,0,750,26931.5,"HIGH"
"CU3852","MERVIN","BAUM","DC","NorthEast","M","Veterinarian","No",28,1,70347,0,1,2,4,"MARRIED",0,0,25,53.06,502,0,1200,0,2,0,1000,3,1200,37386.75,"VERY HIGH"
"CU72","KENNA","JARRETT","IL","Midwest","F","School Teacher","No",67,1,63581,2,1,1,2,"WIDOWED",0,26300,6028,53.83,7794,16,7000,4,1,5,800,0,4300,24595.25,"HIGH"
"CU10011","MOZELLA","CAREY","MI","Midwest","F","PROF-16","No",39,0,92802,1,1,1,1,"MARRIED",0,6500,168,53.8,1672,3,7250,4,1,6,4000,1,7250,35600.5,"VERY HIGH"
"CU13908","EDWARDO","DEMPSEY","CA","West","M","Construction Laborer","No",44,0,65940,0,1,0,2,"SINGLE",0,0,25,53.08,301,6,0,1,0,0,600,1,0,21885,"MEDIUM"
"CU7244","MARLIN","HIGHTOWER","CA","West","M","Nurse","No",23,0,56255,0,1,0,2,"SINGLE",0,0,25,53.06,507,0,0,0,0,0,1500,1,0,17363.75,"MEDIUM"
"CU2943","LOWELL","BLANCO","NY","NorthEast","M","Bank Teller","No",51,1,59348,0,1,0,2,"SINGLE",0,1956,1984,53.48,2648,10,0,4,0,1,700,2,506,15937,"MEDIUM"
"CU9663","ORVILLE","ISAAC","CA","West","M","Nurse","No",23,1,61616,3,1,1,3,"SINGLE",0,0,25,53.09,0,2,400,1,1,0,1000,1,400,18204,"MEDIUM"
"CU13887","DARLINE","HUDSON","NY","NorthEast","F","Dentist","No",30,1,59067,1,1,2,1,"MARRIED",0,0,25,53.05,0,1,883,2,2,1,1000,1,883,31266.75,"VERY HIGH"
"CU12409","BRICE","DUNCAN","CA","West","M","Programmer/Developer","No",21,0,57282,3,1,0,3,"SINGLE",0,600,25,53.26,655,3,0,3,0,2,1000,1,0,11920.5,"LOW"
"CU5795","BILLY","BROWNE","MI","Midwest","M","PROF-48","No",79,1,69639,0,1,0,2,"SINGLE",0,0,25,53.06,506,0,0,0,0,0,900,0,0,21309.75,"MEDIUM"
"CU10855","NELSON","CORONA","NY","NorthEast","M","Lab Technician","No",26,1,70978,3,1,1,3,"DIVORCED",0,0,270,53.05,745,17,2500,2,1,1,1000,1,2500,20844.5,"MEDIUM"
"CU14560","COLTON","DUNN","NY","NorthEast","M","IT Staff","No",51,1,61126,1,1,1,1,"DIVORCED",0,2300,154,53.37,944,2,2000,3,1,1,1000,1,400,23881.5,"HIGH"
"CU6556","DOMINICK","DIAMOND","CA","West","M","Software Engineer","No",45,0,68006,3,1,1,3,"MARRIED",0,0,1786,53.16,2324,1,1000,2,1,0,700,1,1000,27001.5,"HIGH"
"CU1065","ULYSSES","MAYNARD","MI","Midwest","M","Author","No",0,0,68468,0,1,0,2,"SINGLE",0,0,25,53.06,504,0,0,0,0,0,1400,0,0,0,"LOW"
"CU15231","JACKIE","HEATH","UT","Southwest","M","PROF-5","No",0,0,64993,3,1,0,3,"SINGLE",0,0,3131,53.24,3138,14,0,3,0,0,900,5,0,0,"LOW"
"CU6993","RUBEN","STAHL","MI","Midwest","M","Nurse","No",68,0,82343,0,1,0,2,"SINGLE",0,0,85,53.1,590,1,0,2,0,0,2500,1,0,28385.75,"HIGH"
"CU259","ORLANDO","GILL","CA","West","M","Construction Laborer","No",30,0,64971,3,1,1,3,"MARRIED",0,500,236,53.65,793,14,700,4,1,2,1000,0,700,24742.75,"HIGH"
"CU27","HAL","DEVINE","NV","Southwest","M","Homemaker","No",39,1,65390,1,1,0,1,"SINGLE",0,0,25,53.06,506,0,0,0,0,1,600,0,0,13747.5,"LOW"
"CU12567","SIMON","HOLLOWAY","FL","South","M","Truck Driver","No",25,0,69980,1,1,1,1,"DIVORCED",0,0,25,53.06,0,0,2300,0,1,1,1000,1,2300,28495,"HIGH"
"CU10707","TREENA","MERRITT","CA","West","F","PROF-5","No",35,0,63993,1,1,1,1,"MARRIED",0,500,216,53.62,238,3,1000,4,1,2,1000,1,1000,27998.25,"HIGH"
"CU5262","JOHNNIE","KOHLER","OR","West","M","Not specified","No",36,0,65506,0,1,1,2,"DIVORCED",5495,10150,2442,55.06,10846,6,3000,5,1,3,500,3,2100,30976.5,"VERY HIGH"
"CU14153","WALLACE","MCMILLAN","NY","NorthEast","M","Construction Laborer","No",32,0,64183,3,1,1,3,"SINGLE",0,0,25,53.05,0,0,450,2,1,0,600,1,450,24745.75,"HIGH"
"CU4663","BRITTANIE","COLVIN","DC","NorthEast","F","Cashier","No",49,1,64902,2,1,1,2,"DIVORCED",0,3858,5186,53.22,5859,9,2200,3,1,2,1600,3,858,23125.5,"HIGH"
"CU7200","MARCUS","BOWIE","UT","Southwest","M","First-line Manager","No",79,0,66318,6,1,0,4,"SINGLE",0,0,25,53.07,713,2,0,1,0,0,500,1,0,14479.5,"MEDIUM"
"CU10410","AUGUSTINE","KNIGHT","NY","NorthEast","M","Nurse","No",24,0,64415,3,1,1,3,"SINGLE",0,0,25,53.06,0,0,380,0,1,0,1000,1,380,24003.75,"HIGH"
"CU339","JAIME","HOOD","DC","NorthEast","M","Nurse","No",48,1,62477,0,1,0,2,"SINGLE",0,17001,25,54.98,21264,14,0,5,0,5,1000,0,0,16419.25,"MEDIUM"
"CU13739","WILLIE","BROCK","MI","Midwest","M","Construction Laborer","No",30,0,58128,3,1,2,3,"SINGLE",0,0,25,53.06,0,0,310,0,2,0,1000,1,310,33032,"VERY HIGH"
"CU6291","LUE","GILCHRIST","CA","West","F","Medical Doctor","No",45,0,59755,3,1,2,2,"DIVORCED",0,2850,16224,54.61,16743,16,2000,5,2,1,1300,0,700,34438.75,"VERY HIGH"
"CU14851","ROSARIO","CLINE","MN","West","M","School Teacher","No",37,0,61162,0,0,0,2,"SINGLE",0,0,25,53.06,0,0,0,0,0,0,600,1,0,19990.5,"MEDIUM"
"CU3323","EDGARDO","VILLALOBOS","NY","NorthEast","M","Clerical","No",47,0,73571,1,1,1,1,"MARRIED",0,0,25,53.06,506,0,5000,0,1,1,3500,2,5000,31592.75,"VERY HIGH"
"CU9347","TAYNA","HENLEY","CA","West","F","Author","No",72,0,69457,1,1,1,1,"MARRIED",0,501,25,53.46,8946,1,773,4,1,2,800,1,773,33064.25,"VERY HIGH"
"CU3376","PHYLLIS","DAWKINS","MI","Midwest","F","Plumber","No",40,1,63840,1,1,1,2,"DIVORCED",0,0,59,53.09,578,2,3500,1,1,1,900,2,3500,23960,"HIGH"
"CU9374","MARCOS","JAMISON","IL","Midwest","M","Publisher","No",30,1,68785,5,1,1,5,"DIVORCED",0,6300,25,52.88,743,3,4500,2,1,4,1500,8,1500,17696.25,"MEDIUM"
"CU7767","LETTIE","BECERRA","CA","West","F","Software Engineer","No",59,1,76739,1,1,1,1,"WIDOWED",0,0,25,52.69,0,1,6600,2,1,1,5000,1,6600,28584.75,"HIGH"
"CU2769","LEOPOLDO","MCKAY","MN","West","M","Fireman","No",45,1,65101,0,1,1,2,"MARRIED",0,0,25,53.22,619,1,1454,3,1,1,900,2,1454,26775.25,"HIGH"
"CU8536","DARRYL","PALMER","MI","Midwest","M","Plumber","No",53,1,69267,0,1,0,2,"SINGLE",0,0,25,53.06,507,0,0,0,0,1,800,1,0,18616.75,"MEDIUM"
"CU12702","MARCELINE","BROUSSARD","MN","West","F","PROF-39","No",46,0,76169,4,1,1,4,"DIVORCED",0,0,25,53.1,0,0,2700,2,1,1,1500,1,2700,27642.25,"HIGH"
"CU11325","EVERETT","WALSH","WI","Midwest","M","Programmer/Developer","No",27,0,54882,3,1,1,3,"SINGLE",0,250,25,53.08,0,1,250,1,1,2,1500,1,250,21920.5,"MEDIUM"
"CU1653","KRISTAN","COREY","CA","West","F","IT Staff","No",70,1,75250,1,1,2,1,"WIDOWED",0,9850,25,53.57,1075,18,7000,4,2,4,5000,0,1500,39312.5,"VERY HIGH"
"CU15780","DONNELL","CARVER","CA","West","M","Programmer/Developer","No",28,1,58279,3,1,0,3,"SINGLE",44258,1900,25,53.65,44737,4,0,4,0,1,1500,5,0,7869.75,"LOW"
"CU2799","EDDIE","CASTANEDA","MI","Midwest","F","IT Staff","No",46,1,64759,1,1,1,1,"DIVORCED",0,0,25,53.04,506,2,3600,2,1,1,500,2,3600,24289.75,"HIGH"
"CU6859","JANETH","HOSKINS","MI","Midwest","F","IT Staff","No",53,1,71933,1,1,1,1,"DIVORCED",356,11635,3161,53.27,4131,12,3900,3,1,2,1000,1,3535,26783.25,"HIGH"
"CU3537","LAWRENCE","BOGGS","CA","West","M","PROF-3","No",48,1,61958,1,1,1,1,"DIVORCED",0,1350,25,53.18,1543,3,2654,3,1,3,900,6,350,23789.5,"HIGH"
"CU5726","HWA","DYSON","CA","West","F","Waiter/Waitress","No",56,1,60912,3,1,2,4,"WIDOWED",36843,25000,5394,55.35,54082,3,5000,5,2,3,500,3,5000,31828,"VERY HIGH"
"CU3892","JAMAAL","ROBERSON","NY","NorthEast","M","PROF-47","No",45,1,58676,0,1,1,2,"DIVORCED",0,0,25,53.06,507,0,3000,0,1,0,1000,3,3000,25169,"HIGH"
"CU7791","MORTON","POPE","CA","West","M","Lab Technician","No",31,1,72144,1,1,1,1,"DIVORCED",0,0,25,53.96,607,6,3000,5,1,1,1500,1,3000,24636,"HIGH"
"CU73","DAVINA","VOGEL","NY","NorthEast","F","PROF-63","No",0,1,66857,3,1,1,4,"MARRIED",0,1600,1070,53.66,2022,5,1500,4,1,2,1300,0,300,0,"LOW"
"CU8218","LEN","GRIFFITH","NY","NorthEast","M","Sales Representative","No",30,1,65304,3,1,1,3,"MARRIED",0,0,25,53.05,0,0,1000,2,1,1,1000,1,1000,19826,"MEDIUM"
"CU5460","DAYLE","WEATHERS","CA","West","F","Law Enforcement Officer","No",34,1,101688,1,1,1,4,"OTHER",0,0,25,53.08,547,1,45000,1,1,1,5000,0,45000,33822,"VERY HIGH"
"CU8921","KATHY","SHERIDAN","NY","NorthEast","F","Veterinarian","No",48,1,63826,4,1,1,4,"MARRIED",0,800,25,53.33,0,3,1000,3,1,3,700,1,1000,19756.5,"MEDIUM"
"CU10655","LOGAN","CHILDS","NY","NorthEast","M","PROF-3","No",25,1,67863,3,1,1,3,"MARRIED",0,250,25,53.29,245,2,700,3,1,2,1000,1,700,19965.75,"MEDIUM"
"CU14743","DEWEY","CONNER","CA","West","M","PROF-30","No",22,0,59720,3,0,0,3,"SINGLE",0,0,25,53.06,0,1,0,0,0,0,1000,1,0,12630,"LOW"
"CU15069","GARY","GATES","NY","NorthEast","M","PROF-42","No",36,0,68137,3,1,1,3,"DIVORCED",0,0,25,53.08,0,1,2000,1,1,0,1500,1,2000,26134.25,"HIGH"
"CU9515","DANA","PADGETT","NY","NorthEast","M","Nurse","No",32,1,61870,0,1,0,2,"SINGLE",44039,0,25,55.4,44544,0,0,5,0,0,900,1,0,14667.5,"MEDIUM"
"CU2","MILLARD","BENSON","MI","Midwest","M","Administrative Assistant","No",32,0,64928,0,1,0,2,"SINGLE",0,0,25,53.04,542,0,0,2,0,0,500,0,0,20432,"MEDIUM"
"CU8064","TEMEKA","MCMILLIAN","NY","NorthEast","F","Not specified","No",31,1,46057,1,1,1,1,"MARRIED",0,4900,25,53.48,677,4,5100,4,1,1,3500,3,1000,18114.25,"MEDIUM"
"CU7394","JENEE","MCCLELLAND","MI","Midwest","F","PROF-29","No",35,0,63009,1,1,1,4,"MARRIED",0,950,25,53.16,2206,2,1500,2,1,3,1000,1,250,29252.25,"HIGH"
"CU6250","RENATA","WELCH","NV","Southwest","F","Clerical","No",44,1,98263,3,1,2,4,"OTHER",812,26600,25,54.04,7866,12,15000,5,2,2,4000,0,5000,39965.75,"VERY HIGH"
"CU4176","MAN","MUNIZ","NY","NorthEast","M","Clerical","No",40,1,48718,1,1,2,1,"MARRIED",0,17750,8135,54.04,11922,4,10000,5,2,5,4000,8,3200,29679.5,"HIGH"
"CU3095","KITTY","CROW","NY","NorthEast","F","Administrator","No",49,1,59870,1,1,1,1,"WIDOWED",29714,17700,25,54.44,31444,3,8000,5,1,2,500,2,4500,23367.5,"HIGH"
"CU12821","WILLY","CASH","CA","West","M","PROF-4","No",34,0,65758,3,1,1,3,"MARRIED",0,0,25,54.26,0,3,827,5,1,0,700,9,827,25339.5,"HIGH"
"CU7070","VAN","WARREN","UT","Southwest","M","Software Engineer","No",57,1,62517,1,1,1,1,"WIDOWED",0,0,25,53.08,377,1,5000,1,1,1,900,1,5000,24829.25,"HIGH"
"CU2611","EDWIN","SALGADO","NY","NorthEast","M","School Teacher","No",32,1,62236,3,1,1,3,"MARRIED",0,750,133,53.51,657,9,1000,4,1,3,500,3,1000,19259,"MEDIUM"
"CU4309","PEGGIE","BLAKE","NV","Southwest","F","IT Staff","No",35,1,62719,1,1,1,1,"DIVORCED",0,0,25,53.75,528,3,2000,4,1,0,500,3,2000,22679.75,"HIGH"
"CU9839","LANE","TRIPP","CA","West","M","PROF-5","No",54,0,66180,6,1,1,4,"MARRIED",0,900,4687,53.69,4694,1,700,4,1,3,800,1,700,21945,"MEDIUM"
"CU13678","SAM","KEYS","MI","Midwest","M","Plumber","No",48,1,60188,1,1,1,1,"MARRIED",0,500,884,53.35,895,15,750,3,1,2,600,1,750,23347,"HIGH"
"CU15455","JAVIER","REESE","MI","Midwest","M","Truck Driver","No",33,1,66877,3,1,2,3,"SINGLE",0,500,25,53.11,158,6,500,2,2,2,600,4,500,30519.25,"VERY HIGH"
"CU13442","WILBURN","VENTURA","FL","South","M","Programmer/Developer","No",23,0,64746,3,0,0,3,"SINGLE",0,250,29,53.07,0,3,0,1,0,2,1000,1,0,13986.5,"LOW"
"CU6543","STAN","HARRIS","FL","South","M","Veterinarian","No",50,1,59582,0,1,0,4,"SINGLE",0,0,25,53.11,806,4,0,2,0,1,500,1,0,16895.5,"MEDIUM"
