"PART_SN","DEFECTIVE","TORQUE_DEVIATION_PSI","OXIDE_CHROMATE_DPI","PAINT_PSI","DRYING_TIME_MIN","SOURCE","AMT_COATING","NOZZLE_PRESS_PSI","PAINT_ROBOT_NUM","EDUCATION_NUM","OPERATOR","EQUIPMENT","HOURS_PER_WEEK","SUPPLIER","SHIFT","GENDER"
383,"0",0,1156.39,39,73,"U.S.",41,389147,"ROBO_PAINT_14",9,"OBRIEN","ROBO_PAINT_14",30,"BEST_PAINT","WEEKEND_A","FEMALE"
384,"0",0,900.8,80,101,"Haiti",66,202720,"AUTO_PAINT_C",5,"JOHNSKY","AUTO_PAINT_C",75,"CARTER","1ST_SHIFT","MALE"
385,"0",0,1225.28,28,49,"U.S.",185,39890,"ROBO_PAINT_14",10,"BECKETTON","ROBO_PAINT_14",18,"INDUSTRIAL_SPPLS","WEEKEND_B","FEMALE"
386,"0",0,1156.49,49,97,"U.S.",122,175594,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
387,"0",0,1024.47,47,76,"U.S.",42,255474,"ROBO_PAINT_22",7,"OBRIEN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
388,"0",0,1444.53,53,140,"U.S.",224,370837,"ROBO_PAINT_14",13,"SCHILLER","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","MALE"
389,"0",0,1156.59,59,122,"U.S.",131,204021,"ROBO_PAINT_14",9,"BRADY","ROBO_PAINT_14",50,"INDUSTRIAL_SPPLS","2ND_SHIFT","MALE"
390,"0",0,1156.64,64,134,"U.S.",70,101562,"ROBO_PAINT_6",9,"JOHNSKY","ROBO_PAINT_6",55,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
391,"0",0,1156.49,49,97,"U.S.",54,500509,"AUTO_PAINT_B",9,"MALAKY","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","MALE"
392,"0",0,1600.55,55,162,"U.S.",143,187983,"ROBO_PAINT_6",15,"OBRIEN","ROBO_PAINT_6",40,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
393,"1",0,1444.53,53,140,"U.S.",117,201519,"ROBO_PAINT_6",13,"BRADY","ROBO_PAINT_6",40,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
394,"0",0,1225.7,70,162,"U.S.",118,139145,"ROBO_PAINT_14",10,"HANNER","ROBO_PAINT_14",60,"ACME_INC","1ST_SHIFT","FEMALE"
395,"0",0,1225.5,50,108,"U.S.",118,95680,"ROBO_PAINT_22",10,"BRADY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
396,"0",0,1225.5,50,108,"U.S.",80,95530,"ROBO_PAINT_22",10,"MALAKY","ROBO_PAINT_22",40,"SHERWIN_PNT","3RD_SHIFT","MALE"
397,"0",0,1156.49,49,97,"Vietnam",74,289886,"AUTO_PAINT_C",9,"MALAKY","AUTO_PAINT_C",40,"BEST_PAINT","SWING","MALE"
398,"1",7298,1451.93,793,176,"U.S.",7396,271710,"ROBO_PAINT_22",13,"OBRIEN","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
3,"0",0,1156.49,49,97,"P.Rico.",52,183358,"ROBO_PAINT_14",9,"CHRISTIAN","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
4,"1",0,1024.57,57,95,"U.S.",95,225307,"AUTO_PAINT_B",7,"CHRISTIAN","AUTO_PAINT_B",50,"ACME_INC","1ST_SHIFT","FEMALE"
5,"0",0,1156.49,49,97,"U.S.",77,297094,"ROBO_PAINT_22",9,"SCHILLER","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
6,"0",0,1444.51,51,133,"U.S.",85,80485,"ROBO_PAINT_14",13,"RAMIREZ","ROBO_PAINT_14",38,"BEST_PAINT","3RD_SHIFT","FEMALE"
7,"0",0,1156.49,49,97,"U.S.",63,111696,"ROBO_PAINT_14",9,"CHRISTIAN","ROBO_PAINT_14",40,"AHERN_PAINT_SUPPLIES","1ST_SHIFT","MALE"
8,"0",0,1444.53,53,140,"U.S.",127,176101,"ROBO_PAINT_22",13,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
9,"0",0,1444.83,83,246,"?",98,178255,"ROBO_PAINT_22",13,"OBRIEN","ROBO_PAINT_22",70,"SHERWIN_PNT","2ND_SHIFT","MALE"
10,"0",34095,1259.3,3430,27,"U.S.",34145,273701,"AUTO_PAINT_A",10,"?","AUTO_PAINT_A",10,"BEST_PAINT","?","MALE"
11,"0",0,1225.55,55,122,"U.S.",118,120939,"ROBO_PAINT_22",10,"LOPEZ","ROBO_PAINT_22",45,"SHERWIN_PNT","1ST_SHIFT","MALE"
12,"0",0,841.44,44,43,"U.S.",47,103743,"ROBO_PAINT_22",4,"BECKETTON","ROBO_PAINT_22",40,"SHERWIN_PNT","WEEKEND_A","MALE"
13,"0",3908,845.42,442,51,"U.S.",3959,101722,"ROBO_PAINT_22",4,"BRADY","ROBO_PAINT_22",47,"SHERWIN_PNT","1ST_SHIFT","MALE"
14,"0",0,1089.48,48,86,"U.S.",66,102821,"ROBO_PAINT_22",8,"BARGER","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
15,"0",0,1444.53,53,140,"U.S.",111,242984,"ROBO_PAINT_14",13,"OBRIEN","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
16,"1",0,1444.53,53,140,"U.S.",166,152754,"ROBO_PAINT_22",13,"HANNER","ROBO_PAINT_22",40,"SHERWIN_PNT","3RD_SHIFT","MALE"
17,"1",7688,1164.38,838,146,"U.S.",7771,186359,"ROBO_PAINT_22",9,"OBRIEN","ROBO_PAINT_22",60,"SHERWIN_PNT","SWING","MALE"
18,"0",0,1156.79,79,170,"U.S.",110,407495,"ROBO_PAINT_14",9,"?","ROBO_PAINT_14",70,"CARTER","?","MALE"
19,"0",0,1444.53,53,140,"Yugos.",133,324629,"ROBO_PAINT_22",13,"BRADY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
20,"0",0,1225.5,50,108,"U.S.",83,213813,"AUTO_PAINT_C",10,"LOPEZ","AUTO_PAINT_C",40,"ACME_INC","1ST_SHIFT","FEMALE"
21,"0",0,1156.49,49,97,"U.S.",61,192936,"AUTO_PAINT_C",9,"HANNER","AUTO_PAINT_C",40,"ACME_INC","1ST_SHIFT","FEMALE"
22,"0",0,1089.51,51,93,"U.S.",62,149507,"ROBO_PAINT_22",8,"CHRISTIAN","ROBO_PAINT_22",43,"SHERWIN_PNT","1ST_SHIFT","MALE"
23,"0",0,1444.43,43,105,"U.S.",91,69847,"AUTO_PAINT_B",13,"HANNER","AUTO_PAINT_B",30,"BEST_PAINT","1ST_SHIFT","FEMALE"
24,"0",0,1444.69,69,197,"U.S.",205,445168,"ROBO_PAINT_14",13,"?","ROBO_PAINT_14",56,"INDUSTRIAL_SPPLS","?","FEMALE"
25,"0",0,1156.54,54,109,"U.S.",59,39212,"ROBO_PAINT_22",9,"JOHNSKY","ROBO_PAINT_22",45,"SHERWIN_PNT","1ST_SHIFT","MALE"
26,"1",0,1444.58,58,158,"U.S.",104,182556,"ROBO_PAINT_22",13,"BARGER","ROBO_PAINT_22",45,"SHERWIN_PNT","WEEKEND_A","MALE"
27,"0",0,1156.54,54,109,"U.S.",52,177265,"AUTO_PAINT_B",9,"MALAKY","AUTO_PAINT_B",45,"BEST_PAINT","3RD_SHIFT","FEMALE"
28,"0",0,1156.49,49,97,"U.S.",59,67240,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
29,"1",0,1444.58,58,158,"U.S.",146,37306,"ROBO_PAINT_22",13,"RAMIREZ","ROBO_PAINT_22",45,"SHERWIN_PNT","3RD_SHIFT","MALE"
30,"0",0,1225.34,34,65,"U.S.",100,202872,"AUTO_PAINT_C",10,"HANNER","AUTO_PAINT_C",24,"ACME_INC","1ST_SHIFT","FEMALE"
31,"0",0,1444.53,53,140,"U.S.",94,157941,"ROBO_PAINT_14",13,"LOPEZ","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
32,"0",0,1225.55,55,122,"U.S.",98,346478,"ROBO_PAINT_14",10,"BRADY","ROBO_PAINT_14",45,"BEST_PAINT","1ST_SHIFT","MALE"
33,"0",0,1156.49,49,97,"U.S.",43,206777,"AUTO_PAINT_A",9,"SCHILLER","AUTO_PAINT_A",40,"BEST_PAINT","1ST_SHIFT","MALE"
34,"0",0,1225.5,50,108,"U.S.",75,88913,"AUTO_PAINT_C",10,"MALAKY","AUTO_PAINT_C",40,"AHERN_PAINT_SUPPLIES","1ST_SHIFT","FEMALE"
35,"0",0,1156.19,19,24,"U.S.",41,89419,"AUTO_PAINT_B",9,"LOPEZ","AUTO_PAINT_B",10,"BEST_PAINT","1ST_SHIFT","FEMALE"
36,"1",0,1600.75,75,243,"Taiwan",165,149943,"ROBO_PAINT_22",15,"RAMIREZ","ROBO_PAINT_22",60,"SHERWIN_PNT","2ND_SHIFT","MALE"
37,"0",0,1089.48,48,86,"U.S.",52,917220,"AUTO_PAINT_B",8,"BECKETTON","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","MALE"
38,"0",0,1156.49,49,97,"U.S.",81,214816,"ROBO_PAINT_14",9,"CHRISTIAN","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
39,"0",0,1156.49,49,97,"?",92,216116,"AUTO_PAINT_C",9,"HANNER","AUTO_PAINT_C",40,"AHERN_PAINT_SUPPLIES","1ST_SHIFT","FEMALE"
40,"0",0,1225.5,50,108,"U.S.",75,19847,"AUTO_PAINT_B",10,"LOPEZ","AUTO_PAINT_B",40,"ACME_INC","1ST_SHIFT","FEMALE"
41,"0",0,1369.52,52,130,"U.S.",180,182687,"ROBO_PAINT_14",12,"MALAKY","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","FEMALE"
42,"0",0,1444.53,53,140,"U.S.",78,403671,"ROBO_PAINT_14",13,"RAMIREZ","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
43,"0",0,1444.53,53,140,"Taiwan",81,190650,"AUTO_PAINT_B",13,"RAMIREZ","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","MALE"
44,"0",0,1296.51,51,119,"U.S.",72,250066,"ROBO_PAINT_14",11,"MALAKY","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
45,"1",0,1156.57,57,117,"U.S.",77,581071,"ROBO_PAINT_14",9,"HANNER","ROBO_PAINT_14",48,"AHERN_PAINT_SUPPLIES","1ST_SHIFT","MALE"
46,"0",0,1521.86,86,272,"U.S.",168,49595,"ROBO_PAINT_14",14,"BARGER","ROBO_PAINT_14",72,"ACME_INC","WEEKEND_A","MALE"
47,"0",0,1225.6,60,135,"?",65,359327,"ROBO_PAINT_22",10,"OBRIEN","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
48,"0",0,1225.5,50,108,"U.S.",58,74568,"ROBO_PAINT_14",10,"BRADY","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
49,"0",0,1156.69,69,146,"U.S.",97,83348,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",60,"SHERWIN_PNT","SWING","MALE"
50,"0",0,1296.56,56,134,"U.S.",88,128002,"ROBO_PAINT_6",11,"HANNER","ROBO_PAINT_6",45,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
51,"1",0,1369.62,62,162,"U.S.",111,348960,"ROBO_PAINT_22",12,"BECKETTON","ROBO_PAINT_22",50,"SHERWIN_PNT","2ND_SHIFT","MALE"
52,"1",0,1444.83,83,246,"U.S.",166,118793,"ROBO_PAINT_22",13,"RAMIREZ","ROBO_PAINT_22",70,"SHERWIN_PNT","1ST_SHIFT","MALE"
53,"0",0,1156.44,44,85,"U.S.",88,230329,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",35,"SHERWIN_PNT","1ST_SHIFT","MALE"
54,"0",0,1444.53,53,140,"U.S.",137,227890,"ROBO_PAINT_22",13,"BRADY","ROBO_PAINT_22",40,"SHERWIN_PNT","3RD_SHIFT","MALE"
55,"0",0,1225.54,54,119,"U.S.",68,177119,"AUTO_PAINT_C",10,"HANNER","AUTO_PAINT_C",44,"ACME_INC","1ST_SHIFT","FEMALE"
56,"1",15024,1171.61,1561,122,"U.S.",15137,89041,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",50,"SHERWIN_PNT","1ST_SHIFT","MALE"
57,"1",0,1444.53,53,140,"U.S.",85,176795,"AUTO_PAINT_B",13,"HANNER","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
58,"1",0,1521.58,58,166,"U.S.",189,215990,"ROBO_PAINT_22",14,"BRADY","ROBO_PAINT_22",44,"SHERWIN_PNT","1ST_SHIFT","MALE"
59,"0",0,1156.49,49,97,"U.S.",63,214858,"ROBO_PAINT_22",9,"BECKETTON","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
60,"0",0,1156.49,49,97,"U.S.",86,255621,"ROBO_PAINT_22",9,"MALAKY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
61,"1",99999,1256.49,10049,97,"U.S.",100071,330715,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
62,"0",0,1296.51,51,119,"U.S.",63,188950,"AUTO_PAINT_B",11,"OBRIEN","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","MALE"
63,"0",0,784.43,43,32,"?",20,350853,"ROBO_PAINT_14",3,"BECKETTON","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
64,"0",0,1156.49,49,97,"U.S.",50,362623,"AUTO_PAINT_B",9,"SCHILLER","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","MALE"
65,"0",0,1444.53,53,140,"U.S.",78,122348,"ROBO_PAINT_6",13,"BRADY","ROBO_PAINT_6",40,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
66,"0",5013,1161.5,550,97,"U.S.",5139,235826,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
67,"0",0,1225.5,50,108,"U.S.",93,197284,"AUTO_PAINT_B",10,"HANNER","AUTO_PAINT_B",40,"BEST_PAINT","WEEKEND_B","MALE"
68,"0",0,1225.8,80,189,"?",93,327164,"ROBO_PAINT_22",10,"CHRISTIAN","ROBO_PAINT_22",70,"SHERWIN_PNT","2ND_SHIFT","MALE"
69,"0",0,1444.53,53,140,"U.S.",88,113545,"ROBO_PAINT_14",13,"RAMIREZ","ROBO_PAINT_14",40,"BEST_PAINT","3RD_SHIFT","FEMALE"
70,"0",0,1225.5,50,108,"Haiti",113,320818,"AUTO_PAINT_A",10,"MALAKY","AUTO_PAINT_A",40,"CARTER","WEEKEND_A","MALE"
71,"0",0,1444.53,53,140,"U.S.",75,440456,"ROBO_PAINT_14",13,"MALAKY","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
72,"1",0,1369.52,52,130,"Italy",141,170846,"ROBO_PAINT_6",12,"HANNER","ROBO_PAINT_6",40,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
73,"1",0,1444.33,33,70,"U.S.",257,183686,"ROBO_PAINT_22",13,"OBRIEN","ROBO_PAINT_22",20,"SHERWIN_PNT","SWING","MALE"
74,"0",0,1024.47,47,76,"U.S.",98,28729,"ROBO_PAINT_14",7,"JOHNSKY","ROBO_PAINT_14",40,"AHERN_PAINT_SUPPLIES","1ST_SHIFT","FEMALE"
75,"0",0,1444.38,38,88,"U.S.",215,362165,"ROBO_PAINT_14",13,"RAMIREZ","ROBO_PAINT_14",25,"INDUSTRIAL_SPPLS","3RD_SHIFT","FEMALE"
76,"1",0,1521.64,64,189,"U.S.",158,167334,"ROBO_PAINT_14",14,"RAMIREZ","ROBO_PAINT_14",50,"BEST_PAINT","3RD_SHIFT","MALE"
77,"0",0,1156.49,49,97,"U.S.",124,327589,"ROBO_PAINT_14",9,"JOHNSKY","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","FEMALE"
78,"0",0,1225.2,20,27,"U.S.",108,183096,"AUTO_PAINT_C",10,"OBRIEN","AUTO_PAINT_C",10,"AHERN_PAINT_SUPPLIES","1ST_SHIFT","FEMALE"
79,"0",0,1444.43,43,105,"U.S.",81,470203,"ROBO_PAINT_14",13,"RAMIREZ","ROBO_PAINT_14",30,"BEST_PAINT","1ST_SHIFT","FEMALE"
80,"1",0,1156.39,39,73,"U.S.",95,214838,"ROBO_PAINT_22",9,"LOPEZ","ROBO_PAINT_22",30,"SHERWIN_PNT","WEEKEND_B","MALE"
81,"1",99999,1700.65,10065,203,"U.S.",100187,132716,"ROBO_PAINT_22",15,"BRADY","ROBO_PAINT_22",50,"SHERWIN_PNT","2ND_SHIFT","MALE"
82,"0",0,1156.49,49,97,"Italy",63,420054,"ROBO_PAINT_22",9,"CHRISTIAN","ROBO_PAINT_22",40,"SHERWIN_PNT","2ND_SHIFT","MALE"
83,"0",0,841.44,44,43,"U.S.",61,146788,"ROBO_PAINT_22",4,"BECKETTON","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
84,"0",0,1444.53,53,140,"P.Rico.",130,171231,"ROBO_PAINT_14",13,"HANNER","ROBO_PAINT_14",40,"BEST_PAINT","WEEKEND_B","MALE"
85,"1",8614,1234.21,921,135,"Cuba",8747,251675,"ROBO_PAINT_14",10,"OBRIEN","ROBO_PAINT_14",50,"ACME_INC","SWING","MALE"
86,"0",0,1521.74,74,227,"U.S.",123,261293,"ROBO_PAINT_14",14,"OBRIEN","ROBO_PAINT_14",60,"BEST_PAINT","1ST_SHIFT","MALE"
87,"0",0,1225.5,50,108,"U.S.",60,149457,"AUTO_PAINT_C",10,"HANNER","AUTO_PAINT_C",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
88,"1",0,1156.44,44,85,"U.S.",86,116608,"ROBO_PAINT_6",9,"HANNER","ROBO_PAINT_6",35,"SHERWIN_PNT","3RD_SHIFT","FEMALE"
89,"0",0,1156.49,49,97,"U.S.",65,197288,"ROBO_PAINT_6",9,"HANNER","ROBO_PAINT_6",40,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
90,"0",0,1156.49,49,97,"U.S.",124,129173,"ROBO_PAINT_14",9,"SCHILLER","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
91,"0",0,900.45,45,54,"U.S.",70,346033,"ROBO_PAINT_14",5,"HANNER","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","MALE"
92,"0",1055,1157.55,155,97,"U.S.",1102,149704,"ROBO_PAINT_14",9,"?","ROBO_PAINT_14",40,"BEST_PAINT","?","FEMALE"
93,"1",0,1156.51,51,102,"U.S.",97,96249,"ROBO_PAINT_22",9,"JOHNSKY","ROBO_PAINT_22",42,"SHERWIN_PNT","1ST_SHIFT","MALE"
94,"0",0,1444.29,29,56,"U.S.",91,37250,"AUTO_PAINT_B",13,"RAMIREZ","AUTO_PAINT_B",16,"BEST_PAINT","WEEKEND_A","MALE"
95,"1",0,1444.53,53,140,"U.S.",140,266439,"ROBO_PAINT_22",13,"JOHNSKY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
96,"1",0,1225.5,50,108,"U.S.",95,31352,"AUTO_PAINT_C",10,"BARGER","AUTO_PAINT_C",40,"ACME_INC","WEEKEND_A","FEMALE"
97,"0",0,1156.49,49,97,"U.S.",54,162282,"ROBO_PAINT_14",9,"CHRISTIAN","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","MALE"
98,"0",0,1521.54,54,151,"U.S.",200,199546,"AUTO_PAINT_C",14,"MALAKY","AUTO_PAINT_C",40,"ACME_INC","3RD_SHIFT","FEMALE"
99,"0",0,1156.54,54,109,"U.S.",56,108658,"ROBO_PAINT_14",9,"BRADY","ROBO_PAINT_14",45,"BEST_PAINT","1ST_SHIFT","MALE"
100,"0",0,1225.3,30,54,"U.S.",160,159715,"ROBO_PAINT_22",10,"CHRISTIAN","ROBO_PAINT_22",20,"SHERWIN_PNT","1ST_SHIFT","MALE"
101,"0",0,1369.79,79,217,"U.S.",141,206947,"ROBO_PAINT_14",12,"BRADY","ROBO_PAINT_14",67,"INDUSTRIAL_SPPLS","SWING","FEMALE"
102,"0",0,1156.49,49,97,"U.S.",113,341797,"ROBO_PAINT_14",9,"CHRISTIAN","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","MALE"
103,"0",0,1225.35,35,68,"U.S.",50,148709,"AUTO_PAINT_C",10,"RAMIREZ","AUTO_PAINT_C",25,"BEST_PAINT","1ST_SHIFT","FEMALE"
104,"0",0,1156.49,49,97,"U.S.",70,204829,"ROBO_PAINT_14",9,"JOHNSKY","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","MALE"
105,"0",0,1225.25,25,41,"U.S.",50,170800,"AUTO_PAINT_B",10,"HANNER","AUTO_PAINT_B",15,"BEST_PAINT","1ST_SHIFT","FEMALE"
106,"0",0,1089.48,48,86,"U.S.",74,242713,"AUTO_PAINT_C",8,"RIVERS","AUTO_PAINT_C",40,"AHERN_PAINT_SUPPLIES","1ST_SHIFT","FEMALE"
299,"0",0,1156.39,39,73,"U.S.",45,314422,"AUTO_PAINT_B",9,"OBRIEN","AUTO_PAINT_B",30,"BEST_PAINT","1ST_SHIFT","FEMALE"
300,"0",0,1156.49,49,97,"U.S.",52,184370,"ROBO_PAINT_14",9,"MALAKY","ROBO_PAINT_14",40,"ACME_INC","2ND_SHIFT","FEMALE"
301,"0",0,1156.49,49,97,"U.S.",65,367329,"ROBO_PAINT_22",9,"JOHNSKY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
302,"0",0,1156.54,54,109,"U.S.",97,253759,"AUTO_PAINT_C",9,"HANNER","AUTO_PAINT_C",45,"ACME_INC","1ST_SHIFT","FEMALE"
303,"0",0,1444.63,63,176,"U.S.",78,270075,"ROBO_PAINT_6",13,"HANNER","ROBO_PAINT_6",50,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
304,"0",0,1156.29,29,49,"U.S.",74,85043,"ROBO_PAINT_14",9,"BREUSKI","ROBO_PAINT_14",20,"BEST_PAINT","1ST_SHIFT","MALE"
305,"1",0,1600.75,75,243,"U.S.",143,136081,"ROBO_PAINT_22",15,"RAMIREZ","ROBO_PAINT_22",60,"SHERWIN_PNT","1ST_SHIFT","MALE"
306,"0",0,1156.49,49,97,"U.S.",77,213722,"AUTO_PAINT_B",9,"SCHILLER","AUTO_PAINT_B",40,"BEST_PAINT","1ST_SHIFT","MALE"
307,"0",0,1225.5,50,108,"U.S.",68,97490,"AUTO_PAINT_C",10,"CHRISTIAN","AUTO_PAINT_C",40,"ACME_INC","1ST_SHIFT","FEMALE"
308,"0",0,1225.5,50,108,"U.S.",55,355686,"ROBO_PAINT_14",10,"HANNER","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
309,"0",0,1296.51,51,119,"U.S.",69,254746,"ROBO_PAINT_14",11,"HANNER","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
310,"1",14084,1458.66,1466,158,"U.S.",14266,295067,"ROBO_PAINT_14",13,"BRADY","ROBO_PAINT_14",45,"BEST_PAINT","1ST_SHIFT","MALE"
311,"0",0,1156.49,49,97,"U.S.",119,68684,"ROBO_PAINT_22",9,"BECKETTON","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
312,"0",0,1521.34,34,76,"Taiwan",102,309620,"ROBO_PAINT_22",14,"RAMIREZ","ROBO_PAINT_22",20,"SHERWIN_PNT","WEEKEND_A","MALE"
313,"0",0,1156.49,49,97,"U.S.",99,121130,"AUTO_PAINT_C",9,"MALAKY","AUTO_PAINT_C",40,"ACME_INC","1ST_SHIFT","FEMALE"
314,"0",0,841.28,28,26,"Guatem.",46,213611,"AUTO_PAINT_C",4,"RIVERS","AUTO_PAINT_C",24,"CARTER","1ST_SHIFT","FEMALE"
315,"0",0,1225.5,50,108,"U.S.",128,194475,"ROBO_PAINT_14",10,"RAMIREZ","ROBO_PAINT_14",40,"ACME_INC","WEEKEND_A","FEMALE"
316,"1",0,1444.53,53,140,"P.Rico.",176,119565,"ROBO_PAINT_22",13,"BRADY","ROBO_PAINT_22",40,"SHERWIN_PNT","WEEKEND_A","MALE"
317,"1",0,1156.49,49,97,"U.S.",137,69867,"ROBO_PAINT_22",9,"BRADY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
318,"0",0,1156.49,49,97,"U.S.",81,235371,"ROBO_PAINT_14",9,"OBRIEN","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
319,"0",0,784.43,43,32,"Mexico",19,232991,"ROBO_PAINT_22",3,"JOHNSKY","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
320,"0",0,1156.39,39,73,"U.S.",41,216508,"AUTO_PAINT_B",9,"?","AUTO_PAINT_B",30,"BEST_PAINT","?","MALE"
321,"0",0,1521.74,74,227,"U.S.",158,328051,"ROBO_PAINT_14",14,"RAMIREZ","ROBO_PAINT_14",60,"BEST_PAINT","2ND_SHIFT","FEMALE"
322,"0",0,1225.6,60,135,"U.S.",150,166153,"ROBO_PAINT_22",10,"OBRIEN","ROBO_PAINT_22",50,"SHERWIN_PNT","2ND_SHIFT","MALE"
323,"0",0,1156.64,64,134,"U.S.",45,203027,"ROBO_PAINT_14",9,"BREUSKI","ROBO_PAINT_14",55,"BEST_PAINT","1ST_SHIFT","MALE"
324,"0",0,1225.52,52,113,"U.S.",73,59231,"ROBO_PAINT_22",10,"CHRISTIAN","ROBO_PAINT_22",42,"SHERWIN_PNT","1ST_SHIFT","MALE"
325,"0",0,1225.5,50,108,"U.S.",88,180647,"ROBO_PAINT_14",10,"RAMIREZ","ROBO_PAINT_14",40,"BEST_PAINT","1ST_SHIFT","FEMALE"
326,"0",0,1296.56,56,134,"U.S.",88,213750,"ROBO_PAINT_14",11,"MALAKY","ROBO_PAINT_14",45,"BEST_PAINT","1ST_SHIFT","MALE"
327,"1",0,1156.69,69,146,"U.S.",86,205493,"ROBO_PAINT_6",9,"BRADY","ROBO_PAINT_6",60,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
328,"0",0,1156.49,49,97,"Mexico",97,191547,"ROBO_PAINT_22",9,"BREUSKI","ROBO_PAINT_22",40,"SHERWIN_PNT","1ST_SHIFT","MALE"
329,"0",0,1225.58,58,130,"U.S.",78,117346,"ROBO_PAINT_22",10,"OBRIEN","ROBO_PAINT_22",48,"SHERWIN_PNT","2ND_SHIFT","MALE"
330,"0",0,1156.49,49,97,"U.S.",122,183248,"ROBO_PAINT_14",9,"BECKETTON","ROBO_PAINT_14",40,"ACME_INC","1ST_SHIFT","MALE"
331,"0",0,1156.47,47,92,"U.S.",74,106938,"ROBO_PAINT_6",9,"LOPEZ","ROBO_PAINT_6",38,"SHERWIN_PNT","1ST_SHIFT","FEMALE"
